id,hoard,mint,mint_uri,mint_info,count,min_count,max_count,count_info,denomination,denommenation_uri,material,material_uri,ruler,ruler_uri,type,obv_type,rev_type,countermark,intrusion,notes,sources,weight (g),rotation,diam
200,"ch1,41",Byblos,https://pleiades.stoa.org/places/668216,,,,,?,tetr,http://nomisma.org/id/tetradrachm,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,“several”,,,,
201,"ch1,41",Sidon,https://pleiades.stoa.org/places/678393,,,,,?,tetr,http://nomisma.org/id/tetradrachm,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,“several”,,,,
202,"ch1,41",Philip III,,?,,,,?,tetr,http://nomisma.org/id/tetradrachm,,,Philip III,,,,,,,“some”,,,,
203,"ch1,41",Alexandria,https://pleiades.stoa.org/places/727070,,6,,,+,tetr,http://nomisma.org/id/tetradrachm,,,,,Head in elephant scalp/std. Zeus,,,,,,,,,
204,"ch1,41",Alexandria,https://pleiades.stoa.org/places/727070,,4,,,+,,,,,,,Attic weight; Head in elephant scalp/Athena,,,,,,,,,
205,"ch1,41",Alexandria,https://pleiades.stoa.org/places/727070,,1,,,,,,,,,,Alexandreion; Head in elephant scalp/Athena,,,,,,,,,
206,"ch1,42",Alexander III,,?,1,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
207,"ch1,42",Alexander III,,?,197,,,,,,http://nomisma.org/id/ae,,Alexander III,http://nomisma.org/id/alexander_iii,"young head/horse, some with lorch symbol",,,,,,,,,
208,"ch1,42",Philip III,,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip III,,SNG Cop.1074,,,,,,,,,
209,"ch1,43",Elis,https://pleiades.stoa.org/places/570220,,1,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
210,"ch1,43",Thebes,https://pleiades.stoa.org/places/541138,,1,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
211,"ch1,43",Alexander III,,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Alexander III,http://nomisma.org/id/alexander_iii,with royal title,,,,,,,,,
212,"ch1,43",Philip II,,,4,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip II,,posthumous,,,,,,,,,
213,"ch1,43",Aegina,https://pleiades.stoa.org/places/579853,,1,,,,,,,,,,tortoise,,,,,,,,,
214,"ch1,43",Athens,https://pleiades.stoa.org/places/579885,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
215,"ch1,44",Lipara,https://pleiades.stoa.org/places/462283,,345,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
216,"ch1,45",Philip II,,,147,,,,,,,,Philip II,,,,,,,,,,,
217,"ch1,45",Alexander III,,,56,,,,,,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
218,"ch1,45",Anon.,,,2,,,,,,,,,,SNG Cop. 1113-7),,,,,,,,,
219,"ch1,45",Lampsacus,https://pleiades.stoa.org/places/501570,,1,,,,,,,,,,BMC 53-4),,,,,,,,,
220,"ch1,46",Cassander,,,45,,,,,,,,,,SNG Cop. 1142-53),,,,,,,,,
221,"ch1,47",Nola,https://pleiades.stoa.org/places/432981,,2,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
222,"ch1,48",Corinth,https://pleiades.stoa.org/places/570182,,2,,,,,,,,,,Pegasi,,,,,,,,,
223,"ch1,48",Anactorium,https://pleiades.stoa.org/places/530798,,2,,,,,,,,,,Pegasi,,,,,,,,,
224,"ch1,48",Leucas,https://pleiades.stoa.org/places/530974,,1,,,,,,,,,,Pegasi,,,,,,,,,
225,"ch1,50",Taras,https://pleiades.stoa.org/places/442810,,15,,,,st,http://nomisma.org/id/stater,,,,,to Evans per. VI.A,,,,,,,,,
226,"ch1,50",Taras,https://pleiades.stoa.org/places/442810,,1,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
227,"ch1,50",Metapontum,https://pleiades.stoa.org/places/442658,,5,,,,st,http://nomisma.org/id/stater,,,,,"Leucippus and Demeter types as BMC 79,96, 118",,,,,,,,,
228,"ch1,50",Terina,https://pleiades.stoa.org/places/452470,,1,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
229,"ch1,52",Aegina,https://pleiades.stoa.org/places/579853,,75,,,+,,,,,,,down to large skew with shoulder dot. All WOrn.,,,,,"from CH: “Possibly to be connected with Myron, 1970 (ICCH 150) and/or Karditsa, 1970 (above no.25)”",,,,
230,"ch1,53",Scepsis,https://pleiades.stoa.org/places/550890,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
231,"ch1,53",Cebren,https://pleiades.stoa.org/places/550633,,2,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
232,"ch1,53",Cyzicus,https://pleiades.stoa.org/places/511218,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
233,"ch1,53",Ephesus,https://pleiades.stoa.org/places/599612,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
234,"ch1,53",Aegae,https://pleiades.stoa.org/places/550404,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
235,"ch1,53",Alexandria Troas,https://pleiades.stoa.org/places/550434,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
236,"ch1,53",Antandrus,https://pleiades.stoa.org/places/550433,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
237,"ch1,53",Methymna,https://pleiades.stoa.org/places/550738,,1,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
238,"ch1,54",Rhodes,https://pleiades.stoa.org/places/590030,,1,,,,didr,http://nomisma.org/id/didrachm,,,,,,,,,,,,,,
239,"ch1,54",Chios,https://pleiades.stoa.org/places/550496,,2,,,,dr,http://nomisma.org/id/drachma,,,,,Mavrogordato per. IV,,,,,,,,,
240,"ch1,54",Chios,https://pleiades.stoa.org/places/550496,,1,,,,dr,http://nomisma.org/id/drachma,,,,,Mavrogordato per. VII -Sostratos),,,,,,,,,
241,"ch1,54",Colophon,https://pleiades.stoa.org/places/599577,,2,,,,dr,http://nomisma.org/id/drachma,,,,,"Milne per.ll1-Nikias, Zenodotos)",,,,,,,,,
242,"ch1,54",Cos,https://pleiades.stoa.org/places/599728,,1,,,,didr,http://nomisma.org/id/didrachm,,,Philon,,Philon,,,,,,,,,
243,"ch1,54",Cos,https://pleiades.stoa.org/places/599728,,1,,,,dr,http://nomisma.org/id/drachma,,,Lykon,,,,,,,,,,,
244,"ch1,54",Cos,https://pleiades.stoa.org/places/599728,,1,,,,dr,http://nomisma.org/id/drachma,,,latrokles,,,,,,,,,,,
245,"ch1,54",Cos,https://pleiades.stoa.org/places/599728,,2,,,,dr,http://nomisma.org/id/drachma,,,Mnasimachos,,,,,,,,,,,
246,"ch1,54",Cos,https://pleiades.stoa.org/places/599728,,2,,,,dr,http://nomisma.org/id/drachma,,,Amphidamas,,,,,,,,,,,
247,"ch1,54",Cos,https://pleiades.stoa.org/places/599728,,3,,,,dr,http://nomisma.org/id/drachma,,,Sosistratos,,Sosistratos,,,,,,,,,
248,"ch1,55",Alexander III,,,224,,,,,,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
249,"ch1,55",Philip III,,,58,,,+,,,,,Philip III,,,,,,,,,,,
250,"ch1,55",Seleucus I,,,12,,,,,,,,Seleucus I,,,,,,,,,,,
251,"ch1,56",Alexander III,,,77,,,,,,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
252,"ch1,56",Philip III,,,14,,,,,,,,Philip III,,,,,,,,,,,
253,"ch1,56",Seleucus I,,,2,,,,,,,,Seleucus I,,,,,,,,,,,
254,"ch1,56",Lysimachus,,,1,,,,,,,,Lysimachus,,,,,,,,,,,
255,"ch1,58",Paphos,https://pleiades.stoa.org/places/707586,,1,,,,"(Leu) Cf. NC 1915, I",,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
256,"ch1,58","Posthumous, ""Aradus""",,,1,,,,,,,,"Posthumous, ""Aradus""",,(Spaer) WSM pI. XLIIJ:E.,,,,,,,,,
257,"ch1,58","Posthumous, ""Aradus""",,,1,,,,,,,,"Posthumous, ""Aradus""",,(Slocum) WSM pI. XLIIJ:E.,,,,,,,,,
258,"ch1,58","Posthumous, ""Aradus""",,,1,,,,,,,,"Posthumous, ""Aradus""",,(Slocum) WSM pI. XLIII. Va,,,,,,,,,
259,"ch1,58","Posthumous, ""Aradus""",,,1,,,,,,,,"Posthumous, ""Aradus""",,(Slocum) WSM pI. XLIII. Var,,,,,,,,,
260,"ch1,58",Marathus,https://pleiades.stoa.org/places/668306,,1,,,,,,,,Marathus,,"(Spaer) WSM pI.XLlII, I Same obv. Die.",,,,,,,,,
261,"ch1,58",Marathus,https://pleiades.stoa.org/places/668306,,1,,,,,,,,Marathus,,"(Hirsch) 26:vi:67, 3120) WSM pl.XLllJ val.",,,,,,,,,
262,"ch1,58",Marathus,https://pleiades.stoa.org/places/668306,,1,,,,,,,,Marathus,,"(Slocum) WSM pl.XLIlJ, H.",,,,,,,,,
263,"ch1,58",Marathus,https://pleiades.stoa.org/places/668306,,2,,,,,,,,Marathus,,(Teheran) Similar types.,,,,,,,,,
264,"ch1,58",Aradus district,https://pleiades.stoa.org/places/668197,,1,,,,,,,,Marathus,,"(Leu) WSM pI.XLlV, A var. (To I., anchor and A (?); below throne,",,,,,,,,,
265,"ch1,58",Susa,https://pleiades.stoa.org/places/912936,,1,,,,,,,,,,"(Leu) le Rider Suse p.45,l.",,,,,,,,,
266,"ch1,58",Persian Gulf,https://pleiades.stoa.org/places/29713,?,1,,,,,,,,,,"(Copenhagen) To I., caduceus.",,,,,,,,,
267,"ch1,58",Persian Gulf,https://pleiades.stoa.org/places/29713,?,1,,,,,,,,,,"(Copenhagen) To I., amphora.",,,,,,,,,
268,"ch1,58",Seleucia on the Tigris,https://pleiades.stoa.org/places/894178,,1,,,,,,,,Seleucus I,,"(Leu-Hess) 6: x.i.i:66,507) ESM 4 Same obv.die (305-4)",,,,,,,,,
269,"ch1,58",Seleucia on the Tigris,https://pleiades.stoa.org/places/894178,,1,,,,,,,,Seleucus I,,"Spink) Zeus/elephant quadriga WSM 1626 (299-8) Provenance
Uncertain.",,,,,,,,,
270,"ch1,58",Seleucia on the Tigris,https://pleiades.stoa.org/places/894178,,1,,,,,,,,Seleucus I,,(Houghton) Zeus/elephant quadriga ESM 122 (282-1),,,,,,,,,
271,"ch1,58",Susa,https://pleiades.stoa.org/places/912936,,1,,,,,,,,Seleucus I,,"(Leu-Hess 6:x.i.i:66,506) ESM 283 var, same obv.die. (To I., wreath
anchor; below throne, M and f'l (310-300)",,,,,,,,,
272,"ch1,58",Susa,https://pleiades.stoa.org/places/912936,,1,,,,,,,,Seleucus I,,"(Miinzen und Medaillen 20:x:66, 140) ESM 284 (310-300)",,,,,,,,,
273,"ch1,58",Susa,https://pleiades.stoa.org/places/912936,,1,,,,,,,,Seleucus I,,"(Houghton) Zeus/elephant quadriga, ESM 307 (300-298)",,,,,,,,,
274,"ch1,58",Persepolis,https://pleiades.stoa.org/places/922695,,1,,,,,,,,Seleucus I,,Seleueus helmcted/Nike and trophy (300 and later),,,,,,,,,
275,"ch1,58",Persepolis,https://pleiades.stoa.org/places/922695,,1,,,,dr,http://nomisma.org/id/drachma,,,Seleucus I,,(Copenhagen) hSM 414.,,,,,,,,,
378,"ch1,65",Taras,https://pleiades.stoa.org/places/442810,,3,,,,,,,,,,"Evans Per. V[]]. B.l,",,,,,,,,,
276,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,Spaer) ESM 434 same obv. Die.,,,,,,,,,
277,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,"(Spaer) ESM 447 same obv, die; rev.die probably ESM -\.-16.",,,,,,,,,
278,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,"(Spaer) ESfl/454-5 val' (To I., :1:. and forepart of feeding horse. below throne, kI! ; above back of throne, pelle t.) arne obv.die.",,,,,,,,,
279,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,Teheran) ESM 455.,,,,, rev.die probably ESM -\.-16.,,,,
280,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,Teheran) ESM 456.,,,,," above back of throne, pelle t.) arne obv.die.",,,,
281,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,Teheran) ESM 457.,,,,,,,,,
282,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,"(Spaer) ESM 464, same obv, die.",,,,,,,,,
283,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,"(Teheran) ESM 470 val'. (To I., anchor and forepart of feeding horse; below throne, :1: ,outer r., A.",,,,,,,,,
284,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) ESM 473.,,,
285,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Teheran) ESM 473.  below throne, :1: ,outer r., A.",,,
286,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) ESM 473.,,,
287,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Teheran) ESM 473 var. (To I., if ,anchor, and forepart of feeding horse; below throne, I: D ).",,,
288,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Leu) ESM 475, same obv.die.",,,
289,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Leu) As last.,,,
290,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Leu) As last.,,,
291,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Leu) As last.,,,
292,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Spaer) as last.,,,
293,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Mi.inzen und MedaUlen) As last,,,
294,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Copenhagen) as last,,,
295,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Leu) As last.,,,
296,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,(Nos. 35-43 all from the same obv. die),(Leu) As last.,,,
297,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) as last,,,
298,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,Houghton As last.,,,
299,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,Houghton As last.,,,
300,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"Leu) ESM 480, same obv.d",,,
301,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Mi.inzen und MedaiUen) As last.,,,
302,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Houghton) As last.,,,
303,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Houghton) As last.,,,
304,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Num.Circ. JuJ!Aug.1967,4659); As last; provenance uncertain.",,,
305,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Kress 22:xi:65,247) As last.",,,
306,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Leu) As last.,,,
307,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Houghton) As last.,,,
308,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,(Nos. 47-54 all from the same obv. die),(Leu) As last.,,,
309,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Munzen und Medaillen) As last.,,,
310,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Spink) As last; provenance uncertain.,,,
311,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) As last.,,,
312,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) As last.,,,
313,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,didr,http://nomisma.org/id/didrachm,,,Seleucus I,,,,,,,,Houghton) WSM 480 A.,,,
314,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,dr,http://nomisma.org/id/drachma,,,Seleucus I,,Heracles/horseman,,,,,,"Drachma (Mimzen und Medaillen 20:x:66,141)  ESM 48].",,,
315,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,ESM 484 var.,,,,,,"(Munzen und Medaillen) ESM 484 var. (To I., I'l , anchor, and forepart of feeding horse; below throne, EQ )",,,
316,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,ESM 484 var.,,,,,,"Miinzen und Medaillen) As last, same obv. die.",,,
317,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,ESM 484 var.; inscr. Αλεξανδρου,,,,,,"(Kricheldorf 30: vi:66 As last, same obv. die, but inscr. Αλεξανδρου )",,,
318,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,ESM 484 var.; inscr. Αλεξανδρου,,,,,,"(Spaer) As last, same obv. die.",,,
319,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,ESM 484 var.; inscr. Αλεξανδρου,,,,,,"As last, same obv. die.",,,
320,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Spaer) ESM 485.,,,
321,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Spaer) As last, same obv. die.",,,
322,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Leu) ESM 487, same dies.",,,
323,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Leu) ESM 487, same dies.",,,
324,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"Munzen und Medaillen 20:x:66, 142. As last same dies",,,
325,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Kress 22:xi:65, 248) As last, same obv.die.",,,
326,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Saper) As last, same dies.",,,
327,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Houghton) As last same dies.,,,
328,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Houghton) As last, same obv. die.",,,
329,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Houghton) As last, same rev. die as 72.",,,
330,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Hirsch 26:VI :67,3119) As last, provenance uncertain.",,,
331,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Slocum) As last.,,,
332,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Mtinzen und Medaillen) ESM 492, probably same obv. die.",,,
333,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Spaer) ESM 492,,,
334,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Houghton) ESM 500, same dies.",,,
335,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Seaby Bulletin, Dec.1966, A.I 000) ESM 506, same obv.die, provenance uncertain.",,,
336,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Slocum) As last.,,,
337,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) As last.,,,
338,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,(Teheran) As last.,,,
339,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Seleucus I,,,,,,,,"(Teheran) ESM 503-506 var. (To I., IT and anchor; below throne, R ).",,,
340,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus I,,,,,,,,"(Houghton; Leu-Hess 5:v:65, 269) ESM 511 (drachma) var.",,,
341,"ch1,58",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus I,,,,,,,,(Houghton) ESM 515 (drachma) VaI.,,,
342,"ch1,59",Babylon,https://pleiades.stoa.org/places/893951,,2,,,,tetr,http://nomisma.org/id/tetradrachm,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
343,"ch1,59",Colophon,https://pleiades.stoa.org/places/599577,,2,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
344,"ch1,59",Miletus,https://pleiades.stoa.org/places/599799,,1,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
345,"ch1,59",Incert,,?,1,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
346,"ch1,59",illegible,,?,6,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
347,"ch1,59",Lysimachus,,?,1,,,,,,,,Lysimachus,,,,,,,,Thompson 48,,,
348,"ch1,59",Lysimachus,,?,1,,,,,,,,Lysimachus,,,,,,,,Thompson 112,,,
349,"ch1,59",Lysimachus,,?,1,,,,,,,,Lysimachus,,,,,,,,Thompson 115,,,
350,"ch1,59",Lysimachus,,?,1,,,,,,,,Lysimachus,,,,,,,,Thompson 154,,,
351,"ch1,59",Antiochus I,,,,,,,,,,,Antiochus I,,,,,,,,WSM 1504; illegible,,,
352,"ch1,59",Attalus I,,,,,,,,,,,Attalus I,,,,,,,,westermark grp. IV A,,,
353,"ch1,60",Taras,https://pleiades.stoa.org/places/442810,,1,,,,st,http://nomisma.org/id/stater,,,,,Evans VII B.1,,,,,,,,,
354,"ch1,60",Taras,https://pleiades.stoa.org/places/442810,,1,,,,st,http://nomisma.org/id/stater,,,,,"Evans  VII,G)",,,,,,,,,
355,"ch1,60",Thurium,https://pleiades.stoa.org/places/452457,,1,,,,st,http://nomisma.org/id/stater,,,,,(rev. E in r. field),,,,,,,,,
356,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"II, C.2",,,,,,,,,
357,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"VI,A.3",,,,,,,,,
358,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"VII, A.4",,,,,,,,,
359,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,7,,,,,,,,,,"C.2,",,,,,,,,,
360,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"C.3 var.,",,,,,,,,,
361,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,9,,,,,,,,,,F.2,,,,,,,,,
362,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,25,,,,,,,,,,G,,,,,,,,,
363,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,VJlI A.6,,,,,,,,,
364,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,7,,,,,,,,,,VII~ C2,,,,,,,,,
365,"ch1,61",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,Incert. per. VII,,,,,,,,,
366,"ch1,61",Heraclea,https://pleiades.stoa.org/places/452333,,2,,,,,,,,,,"(Work, pI. VIII.A)",,,,,,,,,
367,"ch1,62",Neapolis,https://pleiades.stoa.org/places/433014,,46,,,,st,http://nomisma.org/id/stater,,,,,"to Sambon 480, 484-5)",,,,,,,,,
368,"ch1,62",Neapolis,https://pleiades.stoa.org/places/433014,,2,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
369,"ch1,63",Gortyna,https://pleiades.stoa.org/places/589796,,16,,,,,,http://nomisma.org/id/ae,,,,AE (Apollo/Bull),,,,,,,,,
370,"ch1,63",Gortyna,https://pleiades.stoa.org/places/589796,,2,,,+,,,,,,,,,,,,,,,,
371,"ch1,64",Carthage,https://pleiades.stoa.org/places/314921,,3,,,,,,,,,,EL; (Jenkins-Lewis Grp. X a/b and Xb),,,,,,,,,
372,"ch1,64",Carthage,https://pleiades.stoa.org/places/314921,,4,,,,double shekels,http://nomisma.org/id/2-shekel,,,,,"SNG Cop.185,",,,,,,,,,
373,"ch1,64",Carthage,https://pleiades.stoa.org/places/314921,,7,,,,double shekels,http://nomisma.org/id/2-shekel,,,,,SNG Cop 186),,,,,,,,,
374,"ch1,64",Carthage,https://pleiades.stoa.org/places/314921,,87,,,,shekels,http://nomisma.org/id/shekel,,,,,SNG cop 187,,,,,,,,,
375,"ch1,64",Carthage,https://pleiades.stoa.org/places/314921,,28,,,,shekels,http://nomisma.org/id/shekel,,,,,"s Muller 11,90.112",,,,,,,,,
376,"ch1,65",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"Evans Per. VII, A.2",,,,,,,,,
377,"ch1,65",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"Evans Per. V[]]. A.9,",,,,,,,,,
379,"ch1,65",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"Evans Per. V[]]. 8.2,",,,,,,,,,
380,"ch1,65",Taras,https://pleiades.stoa.org/places/442810,,1,,,,,,,,,,"Evans Per. V[]]. H.I,",,,,,,,,,
